Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sugarcane,2022,Kharif,Uttar Pradesh,8742.762448760092,134671.32742158562,1656.8858298768127,618.3584189226551,106.23424027977914,15.40375004020438
Sugarcane,2018,Whole Year,West Bengal,3435.4469822554584,36204.001689689445,1849.2498254882764,730.9746542272541,37.84585678647103,10.53836716930517
Barley,2022,Winter,Madhya Pradesh,6234.98896850254,21177.166725725572,1643.9796340176654,533.2664919540675,14.74034726965468,3.396504281355882
Rice,2013,Whole Year,Punjab,2930.682840574484,15062.319897855625,1770.15887238631,329.65789924594725,186.8421704225431,5.139525741005482
Barley,2014,Kharif,Madhya Pradesh,9180.493296907565,29710.39683749812,1863.1714148167598,393.67853364102666,33.881197577262576,3.2362527673219934
Cotton,2020,Rabi,Punjab,7831.860212178906,39439.599071422104,1868.9439670647166,164.48688818522749,143.9407714505138,5.035789455242281
Cotton,2017,Summer,Tamil Nadu,2508.698475811571,2929.6651558193776,671.9572144951362,363.32519260481206,134.01014219992697,1.1678028204930537
Rice,2012,Winter,Gujarat,9493.08745433073,20370.683292090624,1184.578233330742,139.9402068051469,74.92680806522003,2.1458438458604476
Barley,2014,Rabi,Karnataka,3635.8601368046593,11856.322419913422,500.42971158936547,753.6924983205718,45.22275091539842,3.2609401830107902
Cotton,2012,Summer,Tamil Nadu,6553.462981905156,17023.146737578583,1259.693877055509,908.1957506605178,43.882367396528814,2.597580360884222
Groundnut,2021,Winter,Maharashtra,7454.246988032524,13443.215666340477,1886.3659015156861,670.1618156082337,121.21229207954542,1.80343040523382
Barley,2019,Winter,Gujarat,326.7313985026318,628.2771285523604,798.6534355972601,691.0329006398681,113.91504597856864,1.9229162897464833
Groundnut,2012,Kharif,Tamil Nadu,9593.776726956738,37245.962013611505,1459.6799431498694,524.9281034263477,176.4276538665441,3.882304443145653
Cotton,2012,Rabi,Rajasthan,3509.9689302649126,7081.3237215809095,1466.5685696268406,240.43280428459727,131.6005848982679,2.0174890041110567
Sugarcane,2022,Winter,West Bengal,1978.8110449691198,22884.97708260566,740.5309770316594,106.95262712803269,165.66224545529968,11.56501382018655
Cotton,2021,Winter,Madhya Pradesh,8522.00713811213,16712.191403537505,857.7911589761904,409.578397849514,16.158481865995668,1.961062826243975
Groundnut,2016,Summer,Gujarat,7058.7028999518025,14751.736269510078,1193.0326759403615,776.3397016338605,137.4886979354331,2.08986501891315
Maize,2016,Kharif,Rajasthan,958.7583989711904,2587.457480195022,782.3140646815182,964.3884213840233,54.40464130162798,2.6987586058922988
Soybean,2016,Whole Year,Madhya Pradesh,1258.7413556300185,6902.873917670988,1377.4909677867636,487.97643316770916,58.03940239348493,5.4839494124795785
Wheat,2019,Kharif,Maharashtra,7180.399519471125,30192.2039131997,1226.8125965334036,428.8519111001797,146.90954052697478,4.204808357992804
Barley,2017,Whole Year,Andhra Pradesh,840.3542339949313,2603.0111604682397,1278.7972677685598,501.3626556982431,160.75226217673878,3.097516565239249
Maize,2014,Rabi,Gujarat,9180.036807728244,24961.03811766019,701.7013292308328,484.99740622377385,80.62974027632501,2.7190564308681924
Cotton,2014,Rabi,Rajasthan,7441.247355781568,16951.993866779467,1275.8777381579653,663.2918496987805,160.11459520497817,2.2781118616636777
Sugarcane,2023,Winter,Madhya Pradesh,3421.3728390731894,29612.726699793588,574.217286581209,760.732657388284,94.31148831694757,8.655217683850946
Rice,2013,Rabi,Madhya Pradesh,3693.0939143308487,13711.95334504456,1822.3029470175225,806.4622209291222,172.95261619037234,3.712863431887306
Cotton,2016,Winter,Tamil Nadu,5114.311352420604,10511.716390928428,1014.8745362083887,684.6443284912731,14.731716713932599,2.0553532365512384
Sugarcane,2019,Kharif,Punjab,3673.597195120548,70016.43092400911,1784.5059872535612,493.9515629086221,25.86406345482162,19.059365304668777
Soybean,2013,Rabi,Tamil Nadu,7856.338659239325,26344.37839141168,1552.4845531172657,955.0933799963847,157.5068433808595,3.353264101010944
Cotton,2011,Kharif,Rajasthan,9749.895746605995,16072.758934418598,1649.2588839457715,739.9177267341396,128.57702928776314,1.648505722742075
Groundnut,2013,Kharif,Uttar Pradesh,5886.763002838112,9390.927847170728,971.8167418083841,483.99223676155975,116.21384819074848,1.5952617495630785
Rice,2022,Rabi,West Bengal,4515.769543908536,20721.666999183617,841.6159097510828,501.92359938595393,126.65597339432894,4.588734389055731
Sugarcane,2022,Kharif,Gujarat,2305.46398865535,17671.837449972085,1110.1108307616723,836.1827649361139,186.73621921020865,7.665197780980779
Sugarcane,2017,Rabi,Tamil Nadu,6568.990850553222,47572.20812147588,536.338793619199,496.48679895019393,134.5520359732326,7.241935512434072
Sugarcane,2018,Rabi,Madhya Pradesh,6887.210931972431,91648.54508278427,1878.1335153025243,564.646260501182,133.02046216536883,13.307062320006077
Soybean,2012,Rabi,Madhya Pradesh,6883.387009442201,19712.059371012572,1080.5213989491867,362.39706272766165,154.29946714418327,2.8637151076893974
Cotton,2016,Whole Year,Andhra Pradesh,367.151855098074,1728.5260445544513,1982.8349072653475,855.0233504967687,174.65793407156707,4.70793220993729
Soybean,2023,Kharif,Gujarat,9001.308796538662,33658.5803456273,1642.1741312111192,570.056932272988,59.76337086528744,3.7392984849681277
Barley,2021,Summer,Andhra Pradesh,3447.254977948849,12315.65051285197,620.7725146989658,597.282344550485,127.18228325432777,3.572596338719309
Wheat,2023,Rabi,West Bengal,7467.241048567929,24447.05845318584,1490.282416763864,892.607862442059,120.9552430749703,3.2739077651543482
Wheat,2018,Kharif,Maharashtra,7622.088380293167,20810.768153973153,906.2587472569327,928.4655410624886,35.62140148468508,2.7303236482771815
Barley,2020,Winter,Tamil Nadu,6540.494290241171,11067.189596749964,865.5779683720702,841.774416999868,108.86022504303527,1.692102936816703
Cotton,2013,Rabi,Karnataka,4009.1785791284924,13157.417968644402,884.8440048548193,158.83337167957757,23.21459780068842,3.2818238721370543
Groundnut,2019,Rabi,Rajasthan,6123.003746483603,16012.045489113652,1874.1125730392255,499.15819160210305,45.14232160644453,2.61506380725461
Soybean,2012,Summer,Rajasthan,497.967043452978,703.7175019742353,1249.9702641070623,408.99784523718284,183.46298556445427,1.41318087457064
Rice,2014,Whole Year,Maharashtra,7642.768342660272,29547.072396156225,1504.2063482174087,292.1633031962068,32.656204493045266,3.8660170073755724
Sugarcane,2010,Whole Year,Gujarat,1085.9276184505552,16728.821183028565,921.421738699551,918.0584882612073,119.99409697089095,15.405097815725428
Sugarcane,2012,Rabi,Tamil Nadu,4027.8341654160567,26496.05360976686,1284.4316827776772,901.0620624830534,71.46133223868398,6.578238458094497
Cotton,2017,Kharif,West Bengal,1125.825997883169,5369.721934509566,1025.1502073167846,518.7680949549256,115.50952523805637,4.7695842382446045
Groundnut,2020,Winter,Punjab,8387.037013609035,28059.40371944176,981.7085605946011,221.10476560557714,54.64497306595659,3.3455681278038725
Wheat,2017,Winter,Andhra Pradesh,5547.993695015996,8287.050489432282,870.4532719553183,112.0290582986087,94.43209638875543,1.4937022183130633
Wheat,2022,Kharif,Maharashtra,6940.455689675797,19458.16888211385,1113.5103477401008,494.62037250833686,174.7933522981695,2.803586645046758
Sugarcane,2013,Rabi,Punjab,6857.563481441869,52409.36295370942,1490.0451659450343,135.9596337161888,81.48122578567771,7.642563294607641
Cotton,2011,Winter,Andhra Pradesh,8431.901693419195,12518.286041528729,833.0656641006635,648.6003477277841,77.07587822017777,1.484633774999869
Soybean,2022,Whole Year,Maharashtra,1412.4370931168332,6825.2114840710365,1948.165980316025,647.5679837920621,94.7624350612364,4.83222333747254
Wheat,2017,Kharif,Rajasthan,6631.308590008353,12274.522005336934,686.9175146955,909.0455031257035,29.0936404064199,1.8509954466349865
Soybean,2017,Summer,Rajasthan,5793.827138596208,11533.472947589125,1220.3108115821547,271.04421546042096,83.59593467173043,1.990648438707749
Groundnut,2019,Rabi,Madhya Pradesh,405.8815134560223,916.9434877254413,627.5423245330242,434.25481817218963,11.31104761935146,2.2591408017522165
Wheat,2013,Kharif,Andhra Pradesh,2094.0867973457453,12095.714105874991,533.997981603515,873.5908499058509,105.64545757830085,5.776128344444131
Wheat,2012,Winter,Karnataka,2748.958259644386,7070.163033758237,1884.0159795475452,526.8668522411035,171.10880503877158,2.5719426655364552
Maize,2011,Rabi,West Bengal,818.308116748745,2548.7102668028183,1715.577190925951,153.7509600747498,114.89388975005005,3.1146095396550733
Wheat,2018,Whole Year,Uttar Pradesh,3611.7260783981346,13463.832012847934,1541.2330596883376,199.70552043597573,125.4677838591437,3.727810947063678
Barley,2010,Rabi,Gujarat,369.30483628320934,1465.1534555167977,1797.7862197249171,832.109114420606,15.807040539355611,3.9673281028825014
Rice,2016,Rabi,Gujarat,5576.516573351522,18195.252066005185,1704.272634454593,769.3276870256617,173.30784622205428,3.262834751169711
Barley,2014,Whole Year,Andhra Pradesh,2193.8595097398943,8036.391546377635,1470.8565814795884,888.2933654501127,83.15067503204912,3.663129526161151
Cotton,2017,Whole Year,Maharashtra,2941.330744541066,15368.515820851164,1771.0134886525539,206.97504931822937,195.22200931527428,5.2250213102944
Cotton,2013,Rabi,Maharashtra,9113.669099095712,13990.439638422109,1086.2008301901578,784.3750694168747,32.8884202107494,1.535105069791297
Soybean,2016,Whole Year,Uttar Pradesh,5077.886806322902,16283.974438507628,1329.1277498526892,689.5939284623702,189.48765810919517,3.2068407705014392
Barley,2022,Kharif,West Bengal,2763.237919319717,14753.308443314028,1664.4659794679685,309.0639170269385,130.51527220390136,5.339137951228663
Barley,2014,Whole Year,Tamil Nadu,6024.771406655856,14023.072909861667,627.19702436952,976.5139470000499,19.94465705521288,2.327569290740177
Barley,2023,Whole Year,West Bengal,2096.5472051882066,7021.655539274588,1787.968200743726,613.319337236108,194.62282478897893,3.3491521306548666
Groundnut,2014,Rabi,Tamil Nadu,836.5172890654302,1259.2193564787508,735.2456835449075,916.1901778574218,12.635882947600184,1.5053118123662093
Wheat,2023,Kharif,Uttar Pradesh,306.97290856265977,1679.0394480268603,1796.8118793463086,873.1838207862878,148.8330320512883,5.469666544479876
Rice,2018,Summer,Tamil Nadu,9520.137549224937,50241.02870790077,966.9993074493905,399.81291447035045,179.010690193738,5.277342732510314
Soybean,2018,Summer,Karnataka,7273.647159016851,20264.66581101221,990.1742689538278,582.361175788132,43.4041953037299,2.7860391586208455
Barley,2022,Winter,Madhya Pradesh,8019.486668094585,10776.817380606706,610.9230348045519,488.2314694642045,75.23786623258361,1.3438288292793257
Barley,2018,Whole Year,West Bengal,9811.085508970436,41203.15343063336,1828.8494358436242,738.1698132340681,116.63357470238344,4.199652871536044
Maize,2021,Whole Year,Tamil Nadu,9323.12416379305,42858.97147222789,761.7656035863043,629.2378040890849,139.16376431054297,4.597061105189765
Soybean,2015,Kharif,Rajasthan,7395.4406665114075,27594.80225470429,1445.074853055523,806.3681797335171,175.6564148809729,3.7313262994132526
Barley,2015,Summer,Karnataka,6970.471991211261,22221.144171182685,1465.9513988802835,110.57703363818608,154.60338946687813,3.187896630127813
Soybean,2014,Winter,West Bengal,3434.814969660229,11642.691256784146,921.7272551219688,719.0139352731026,79.03291732559816,3.3896123545588943
Wheat,2018,Kharif,Tamil Nadu,1129.770792771511,6737.197149285134,1978.4914361852066,387.15863969768947,166.126764239467,5.963330962697041
Maize,2019,Whole Year,Rajasthan,5779.853228839002,14686.43834677168,596.2493271666274,301.7999259004762,193.55457700653253,2.5409708110739935
Soybean,2017,Summer,Uttar Pradesh,5804.907621377063,13393.46769614419,1411.8080164872777,821.1172297228051,53.12737443591085,2.307266294268252
Rice,2016,Winter,Uttar Pradesh,9527.149125615866,48286.675768361994,1219.3158911857836,180.29909006936686,24.078162756341584,5.06832370646246
Rice,2016,Rabi,Andhra Pradesh,4481.450985950923,15045.26084350532,868.226160720912,305.6140405892271,91.05774906896023,3.3572298103161904
Cotton,2015,Summer,Gujarat,6938.995480630077,14142.246624897289,745.3275669844197,283.36090698980036,177.46544975193467,2.038082697182149
Maize,2014,Winter,Punjab,5792.209211227546,26517.302137887516,1605.6265372384796,477.8429005537317,38.555385927047,4.578098126443138
Maize,2022,Kharif,Rajasthan,1849.9262681003877,6641.945335763282,1874.4723117217795,390.1031061015349,178.3016556975819,3.590383817071596
Cotton,2013,Rabi,Andhra Pradesh,5961.436646773675,15424.15367172289,661.3193929320836,748.4214853987031,198.52047450987166,2.587321577940517
Soybean,2012,Winter,Karnataka,5447.155422691919,17794.871050562095,790.9703181590082,729.4328925413289,20.26042386779971,3.2668190403438286
Maize,2012,Winter,Tamil Nadu,4989.669339702619,12818.474516553108,1979.4046209433482,392.9238019954351,104.09871103254194,2.5690028023614646
Rice,2015,Whole Year,West Bengal,5182.8870431199,26588.853369636716,522.5340113568119,493.2826985312157,72.48824399551754,5.130124030955388
Rice,2013,Summer,Maharashtra,1723.4809223928178,4252.742962442768,1262.377954479385,287.11736576179567,84.79917243694908,2.467531208026611
Barley,2021,Whole Year,Rajasthan,4688.429539183611,18651.55267282771,1274.1692751227215,703.7514104466435,95.81060294579862,3.978209017955184
Wheat,2021,Rabi,Punjab,6095.967391033808,21663.886569491187,894.7422877186607,456.60046611931796,150.54375172572605,3.553806177072944
Maize,2015,Winter,Maharashtra,4945.54706698684,19784.255271334285,1494.5433206654911,219.54349399799378,122.3469436025235,4.000417952424459
Soybean,2012,Whole Year,Madhya Pradesh,4937.9933317488585,14907.018499036061,1917.4113596405205,214.53894272036013,192.62820676118827,3.018841358733981
Cotton,2013,Summer,Punjab,867.4253269505592,2457.7856221123952,1175.3208964348657,390.08861057905796,73.22527385551146,2.833426170241951
Cotton,2018,Rabi,Andhra Pradesh,1988.6641049655245,8358.159741624688,1624.1292581017858,772.5925257725762,112.88577567172112,4.20290169705134
Soybean,2014,Kharif,Punjab,3277.629658477457,11721.495456322584,1469.1053889071873,122.95390251835035,164.53242087740244,3.5762110664349795
Groundnut,2022,Whole Year,Tamil Nadu,4251.535239866475,10519.92004304522,1209.4127953125721,331.99722386459393,80.87539922879924,2.4743814762254237
Sugarcane,2016,Rabi,West Bengal,5979.980694200182,84875.64575448223,574.718449704807,246.23754299988155,98.40684811607282,14.193297619974054
Wheat,2019,Kharif,Karnataka,8647.1165347783,29396.047225124403,1612.6247074359128,960.8300391750533,140.1451650101931,3.3995201876712158
Cotton,2011,Whole Year,Maharashtra,1675.7309070776741,8752.47225473012,1044.8771706821944,734.7534435739237,173.54140153481822,5.223077415212002
Maize,2023,Rabi,Punjab,249.37149908587986,812.4992068482641,836.7420326036314,309.90941570705155,88.97947938052747,3.2581879237468567
Wheat,2023,Rabi,Tamil Nadu,4547.447594681566,21111.785105772084,1922.4029746822557,286.7145268925751,111.07058970788061,4.642557097406294
Maize,2014,Whole Year,Uttar Pradesh,4377.818684375118,30188.57585696385,1660.254154320743,872.227490848549,195.2732342052594,6.895803146144439
Groundnut,2018,Rabi,Punjab,5563.822063102207,17221.760068845295,1943.4030225154047,271.2040267747718,18.069140769930762,3.095311078162518
Rice,2020,Winter,Punjab,8348.895536577855,24702.33517975134,884.325398248385,997.3532801775042,95.16345616531346,2.9587548522467952
Wheat,2012,Whole Year,Gujarat,8043.369454726531,30605.78949685047,1753.689991366831,354.0728080102597,130.83655171454808,3.8050955720883324
Barley,2023,Rabi,Maharashtra,1090.428515857111,5062.423213437675,1411.5821063929538,175.89944338258147,11.601216936803779,4.6425998034895954
Cotton,2018,Kharif,Gujarat,9346.55413009907,38074.17835377026,1972.2555339548294,721.8477046151723,123.38943529761876,4.073605932603387
Wheat,2023,Kharif,Gujarat,1193.1025072770024,4863.324854875397,1919.475418420486,648.6785133257564,20.677991385971705,4.076200347591994
Wheat,2020,Winter,West Bengal,6382.248034488937,22260.480071770788,1959.4520674140535,999.839948825311,172.93609536315483,3.4878744842691325
Wheat,2015,Whole Year,Tamil Nadu,6756.822306596199,22833.07110854541,1927.651427509913,821.8771699347776,163.34635814662752,3.37926174057517
Sugarcane,2013,Rabi,Gujarat,6830.787123508573,79930.16738835766,511.4913003356585,485.9528798199152,16.12847599173329,11.7014578178367
Wheat,2016,Rabi,Punjab,2726.97659958637,18360.021728825355,1611.6281152260342,708.9503033467753,19.272764665901455,6.732739009058684
Maize,2017,Kharif,Andhra Pradesh,3370.4164084734202,11759.05394697383,907.9018418144626,836.0645082430168,153.18664699670447,3.488902414968932
Rice,2015,Winter,Andhra Pradesh,5531.9010639790295,28441.38374457807,1557.5406433287922,562.3538728989656,80.21352958987897,5.141339914730963
Groundnut,2014,Kharif,Uttar Pradesh,2075.916208420974,4795.572454661144,1970.916801880863,345.58430566169045,119.25489970828171,2.310099239655174
